"","Time","Force 1","Force 2","Angle","Velocity","Acceleration","Force1","Force2","Ratio","Torque","Length","Spin","Mass","V_bin"
"2747","4.82","3.24572649573","-2.22563512334","0.523598775598",1.72108856794,"-2.05372462137",3.24572649573,-2.22563512334,-1.45833720078031,0.4200899206593,"30cm","spin","0g",1.7
"2748","4.84","3.03632478632","-2.19514744098","0.558505360638",1.64836651577,"-5.99283578038",3.03632478632,-2.19514744098,-1.38319856317463,0.3895942947186,"30cm","spin","0g",1.6
"2749","4.86","2.91666666667","-2.0427090292","0.593411945678",1.40595967522,"-6.02650339713",2.91666666667,-2.0427090292,-1.42784245087137,0.3762187291245,"30cm","spin","0g",1.4
"2750","4.88","3.24572649573","-2.19514744098","0.610865238198",1.33323762305,"-2.28939793857",3.24572649573,-2.19514744098,-1.47859156753543,0.4210045511301,"30cm","spin","0g",1.3
"2751","4.9","3.51495726496","-2.59148731162","0.645771823238",1.33323762305,"0.639684718131",3.51495726496,-2.59148731162,-1.35634747243378,0.4494989703954,"30cm","spin","0g",1.3
"2752","4.92","3.3952991453","-2.53051194691","0.663225115758",1.38171899116,"1.88538653765",3.3952991453,-2.53051194691,-1.34174396981053,0.4333795133877,"30cm","spin","0g",1.4
"2753","4.94","3.21581196581","-2.16465975863","0.698131700798",1.5271630955,"-2.08739223811",3.21581196581,-2.16465975863,-1.48559696413688,0.4174320021126,"30cm","spin","0g",1.5
"2754","4.96","3.15598290598","-2.22563512334","0.733038285838",1.308996939,"-6.32951194782",3.15598290598,-2.22563512334,-1.4180145131983,0.4066283821968,"30cm","spin","0g",1.3
"2755","4.98","3.36538461538","-2.59148731162","0.750491578358",1.0908307825,"-2.96275027345",3.36538461538,-2.59148731162,-1.2986305587104,0.4270630729584,"30cm","spin","0g",1.1
"2756","5","3.63461538462","-2.65246267633","0.767944870878",1.21203420277,"0.0673352334875",3.63461538462,-2.65246267633,-1.37027955833442,0.4656184274031,"30cm","spin","0g",1.2
"2757","5.02","3.72435897436","-2.56099962926","0.802851455917",1.21203420277,"-1.48137513672",3.72435897436,-2.56099962926,-1.45425986470609,0.4818238572762,"30cm","spin","0g",1.2
"2758","5.04","3.57478632479","-2.65246267633","0.820304748437",1.06659009844,"-0.26934093395",3.57478632479,-2.65246267633,-1.34772351622159,0.4566440684286,"30cm","spin","0g",1.1
"2759","5.06","3.45512820513","-2.65246267633","0.837758040957",1.21203420277,"0.0673352334874",3.45512820513,-2.65246267633,-1.30261143199594,0.4386953504796,"30cm","spin","0g",1.2
"2760","5.08","3.63461538462","-2.62197499397","0.872664625997",1.18779351872,"-4.17478447622",3.63461538462,-2.62197499397,-1.38621283306624,0.4665330578739,"30cm","spin","0g",1.2
"2761","5.1","3.75427350427","-2.68295035869","0.890117918517",0.969627362219,"-5.0838101283",3.75427350427,-2.68295035869,-1.39930785230894,0.4826525148798,"30cm","spin","0g",1
"2762","5.12","3.63461538462","-2.83538877047","0.907571211037",0.896905310053,"-1.8517189209",3.63461538462,-2.83538877047,-1.28187549533728,0.4601306445789,"30cm","spin","0g",0.9
"2763","5.14","3.66452991453","-2.77441340576","0.925024503557",0.896905310053,"1.81805130416",3.66452991453,-2.77441340576,-1.32083052472354,0.4664470850067,"30cm","spin","0g",0.9
"2764","5.16","3.75427350427","-2.71343804104","0.942477796077",0.969627362219,"4.8481368111",3.75427350427,-2.71343804104,-1.38358549098511,0.4817378844093,"30cm","spin","0g",1
"2765","5.18","3.54487179487","-2.65246267633","0.959931088597",1.18779351872,"3.03008550693",3.54487179487,-2.65246267633,-1.33644549516329,0.4521568889406,"30cm","spin","0g",1.2
"2766","5.2","3.3952991453","-2.71343804104","0.994837673637",1.18779351872,"-3.06375312368",3.3952991453,-2.71343804104,-1.25129046396013,0.4278917305638,"30cm","spin","0g",1.2
"2767","5.22","3.72435897436","-2.68295035869","1.01229096616",0.969627362219,"-5.0838101283",3.72435897436,-2.68295035869,-1.38815798894561,0.4781653353933,"30cm","spin","0g",1
"2768","5.24","3.84401709402","-2.7439257234","1.02974425868",0.896905310053,"-2.96275027345",3.84401709402,-2.7439257234,-1.40091878626251,0.494284792401,"30cm","spin","0g",0.9
"2769","5.26","3.75427350427","-2.89636413518","1.0471975512",0.872664625997,"-1.14469896929",3.75427350427,-2.89636413518,-1.2962021793702,0.4762501015851,"30cm","spin","0g",0.9
"2770","5.28","3.57478632479","-2.7439257234","1.06465084372",0.872664625997,"-0.235673317206",3.57478632479,-2.7439257234,-1.30279996076588,0.4539001770165,"30cm","spin","0g",0.9
"2771","5.3","3.84401709402","-2.77441340576","1.08210413624",0.872664625997,"-0.0336676167437",3.84401709402,-2.77441340576,-1.38552426471101,0.4933701619302,"30cm","spin","0g",0.9
"2772","5.32","3.87393162393","-2.86587645283","1.09955742876",0.872664625997,"1.68075430117E-14",3.87393162393,-2.86587645283,-1.35174411308086,0.4951134500046,"30cm","spin","0g",0.9
"2773","5.34","3.72435897436","-2.92685181754","1.11701072128",0.872664625997,"0",3.72435897436,-2.92685181754,-1.27247951264246,0.4708482916278,"30cm","spin","0g",0.9
"2774","5.36","3.8141025641","-2.86587645283","1.1344640138",0.872664625997,"-1.68075430117E-14",3.8141025641,-2.86587645283,-1.33086775612174,0.4861390910301,"30cm","spin","0g",0.9
"2775","5.38","3.96367521368","-2.89636413518","1.15191730632",0.872664625997,"-0.0336676167438",3.96367521368,-2.89636413518,-1.36850030889975,0.5076603579966,"30cm","spin","0g",0.9
"2776","5.4","3.8141025641","-2.9573394999","1.16937059884",0.872664625997,"-0.235673317206",3.8141025641,-2.9573394999,-1.28970737523675,0.483395199618,"30cm","spin","0g",0.9
"2777","5.42","3.57478632479","-2.80490108811","1.18682389136",0.872664625997,"-1.14469896929",3.57478632479,-2.80490108811,-1.27447856893904,0.4520709160752,"30cm","spin","0g",0.9
"2778","5.44","3.8141025641","-2.83538877047","1.20427718388",0.848423941942,"-2.96275027345",3.8141025641,-2.83538877047,-1.34517798893157,0.4870537215009,"30cm","spin","0g",0.8
"2779","5.46","4.08333333333","-3.14026559404","1.2217304764",0.775701889775,"-5.11747774505",4.08333333333,-3.14026559404,-1.30031464251937,0.5182920321783,"30cm","spin","0g",0.8
"2780","5.48","3.93376068376","-3.10977791168","1.23918376892",0.557535733276,"-3.29942644088",3.93376068376,-3.10977791168,-1.26496515040036,0.4967707652136,"30cm","spin","0g",0.6
"2781","5.5","3.72435897436","-2.86587645283","1.23918376892",0.557535733276,"1.88538653765",3.72435897436,-2.86587645283,-1.29955322068482,0.4726775525691,"30cm","spin","0g",0.6
"2782","5.52","3.99358974359","-2.9573394999","1.25663706144",0.75146120572,"1.88538653765",3.99358974359,-2.9573394999,-1.35039948701359,0.5103182765415,"30cm","spin","0g",0.8
"2783","5.54","4.23290598291","-3.32319168817","1.27409035396",0.75146120572,"-3.29942644088",4.23290598291,-3.32319168817,-1.27374716239765,0.5352401467914,"30cm","spin","0g",0.8
"2784","5.56","4.08333333333","-3.26221632346","1.29154364648",0.533295049221,"-5.11747774505",4.08333333333,-3.26221632346,-1.25170526061224,0.5146335102957,"30cm","spin","0g",0.5
"2785","5.58","3.96367521368","-3.04880254697","1.29154364648",0.460572997054,"-2.96275027345",3.96367521368,-3.04880254697,-1.30007606350868,0.5030872056429,"30cm","spin","0g",0.5
"2786","5.6","4.20299145299","-3.2317286411","1.308996939",0.436332312999,"-1.17836658603",4.20299145299,-3.2317286411,-1.30053971720825,0.5334968587155,"30cm","spin","0g",0.4
"2787","5.62","4.35256410256","-3.50611778231","1.308996939",0.436332312999,"-0.471346634412",4.35256410256,-3.50611778231,-1.2414198189578,0.5477010819147,"30cm","spin","0g",0.4
"2788","5.64","4.23290598291","-3.38416705289","1.32645023152",0.436332312999,"-1.21203420277",4.23290598291,-3.38416705289,-1.25079699576154,0.5334108858498,"30cm","spin","0g",0.4
"2789","5.66","4.29273504274","-3.29270400582","1.32645023152",0.412091628943,"-3.16475597391",4.29273504274,-3.29270400582,-1.30371118544285,0.5451291362364,"30cm","spin","0g",0.4
"2790","5.68","4.50213675214","-3.59758082938","1.34390352404",0.339369576777,"-6.02650339713",4.50213675214,-3.59758082938,-1.25143449602935,0.5673930879396,"30cm","spin","0g",0.3
"2791","5.7","4.50213675214","-3.68904387645","1.34390352404",0.0969627362219,"-5.11747774505",4.50213675214,-3.68904387645,-1.2204074830556,0.5646491965275,"30cm","spin","0g",0.1
"2792","5.72","4.29273504274","-3.4451424176","1.34390352404",0.048481368111,"-0.235673317206",4.29273504274,-3.4451424176,-1.24602542432207,0.540555983883,"30cm","spin","0g",0
"2793","5.74","4.35256410256","-3.38416705289","1.34390352404",0.0969627362219,"3.87177592553",4.35256410256,-3.38416705289,-1.28615521472057,0.5513596037973,"30cm","spin","0g",0.1
"2794","5.76","4.62179487179","-3.75001924117","1.34390352404",0.315128892721,"2.59240648927",4.62179487179,-3.75001924117,-1.23247230868821,0.5807686535334,"30cm","spin","0g",0.3
"2795","5.78","4.71153846154","-3.87196997059","1.36135681656",0.315128892721,"-4.24211970971",4.71153846154,-3.87196997059,-1.2168323869573,0.5905716701133,"30cm","spin","0g",0.3
"2796","5.8","4.80128205128","-3.78050692352","1.36135681656",0.0727220521664,"-8.04656040175",4.80128205128,-3.78050692352,-1.27001011991523,0.6067770999864,"30cm","spin","0g",0.1
"2797","5.82","4.8311965812","-3.78050692352","1.36135681656",-0.0727220521664,"-8.08022801849",4.8311965812,-3.78050692352,-1.27792295555478,0.6112642794744,"30cm","spin","0g",-0.1
"2798","5.84","4.68162393162","-3.84148228823","1.36135681656",-0.315128892721,"-4.44412541017",4.68162393162,-3.84148228823,-1.21870246440134,0.5869991210961,"30cm","spin","0g",-0.3
"2799","5.86","4.53205128205","-3.75001924117","1.34390352404",-0.315128892721,"1.68338083719",4.53205128205,-3.75001924117,-1.20854080754957,0.5673071150724,"30cm","spin","0g",-0.3
"2800","5.88","4.71153846154","-3.75001924117","1.34390352404",-0.121203420277,"2.05372462137",4.71153846154,-3.75001924117,-1.25640380982952,0.5942301919959,"30cm","spin","0g",-0.1
"2801","5.9","4.92094017094","-3.99392070002","1.34390352404",-0.121203420277,"-2.35673317206",4.92094017094,-3.99392070002,-1.23210763070868,0.6183234046404,"30cm","spin","0g",-0.1
"2802","5.92","4.89102564103","-4.11587142944","1.34390352404",-0.315128892721,"-3.09742074042",4.89102564103,-4.11587142944,-1.18833295084134,0.6101777032713,"30cm","spin","0g",-0.3
"2803","5.94","5.01068376068","-4.08538374709","1.32645023152",-0.339369576777,"0.0673352334874",5.01068376068,-4.08538374709,-1.22649035460845,0.6290410516893,"30cm","spin","0g",-0.3
"2804","5.96","5.22008547009","-4.1463591118","1.32645023152",-0.193925472444,"-1.34670466975",5.22008547009,-4.1463591118,-1.25895643125418,0.6586220471595,"30cm","spin","0g",-0.2
"2805","5.98","5.13034188034","-4.23782215887","1.32645023152",-0.363610260832,"-4.24211970971",5.13034188034,-4.23782215887,-1.21060811143335,0.6424166172849,"30cm","spin","0g",-0.4
"2806","6","4.86111111111","-4.08538374709","1.308996939",-0.436332312999,"-4.10744924273",4.86111111111,-4.08538374709,-1.1898787022327,0.6066051542538,"30cm","spin","0g",-0.4
"2807","6.02","4.95085470085","-4.02440838237","1.308996939",-0.509054365165,"-4.24211970971",4.95085470085,-4.02440838237,-1.23020683550371,0.6218959536564,"30cm","spin","0g",-0.5
"2808","6.04","5.27991452991","-4.26830984123","1.29154364648",-0.678739153553,"-1.38037228649",5.27991452991,-4.26830984123,-1.23700357432076,0.6639378842496,"30cm","spin","0g",-0.7
"2809","6.06","5.19017094017","-4.3597728883","1.27409035396",-0.533295049221,"-0.168338083719",5.19017094017,-4.3597728883,-1.19046819023497,0.6477324543765,"30cm","spin","0g",-0.5
"2810","6.08","5.0405982906","-4.20733447651","1.27409035396",-0.557535733276,"-4.24211970971",5.0405982906,-4.20733447651,-1.19805029021158,0.6298697092947,"30cm","spin","0g",-0.6
"2811","6.1","5.33974358974","-4.29879752358","1.25663706144",-0.775701889775,"-5.31948344551",5.33974358974,-4.29879752358,-1.24214819619909,0.6719976127536,"30cm","spin","0g",-0.8
"2812","6.12","5.57905982906","-4.57318666479","1.23918376892",-0.848423941942,"-2.99641789019",5.57905982906,-4.57318666479,-1.2199501656065,0.6996633744153,"30cm","spin","0g",-0.8
"2813","6.14","5.33974358974","-4.54269898243","1.2217304764",-0.872664625997,"-1.14469896929",5.33974358974,-4.54269898243,-1.17545617933144,0.6646805689881,"30cm","spin","0g",-0.9
"2814","6.16","5.16025641026","-4.29879752358","1.20427718388",-0.872664625997,"-0.235673317206",5.16025641026,-4.29879752358,-1.20039531565622,0.6450745358316,"30cm","spin","0g",-0.9
"2815","6.18","5.4594017094","-4.45123593536","1.18682389136",-0.872664625997,"-0.0336676167438",5.4594017094,-4.45123593536,-1.22649120124846,0.6853731783492,"30cm","spin","0g",-0.9
"2816","6.2","5.6688034188","-4.72562507657","1.16937059884",-0.872664625997,"-6.67675791198E-14",5.6688034188,-4.72562507657,-1.19958806019258,0.7085517605229,"30cm","spin","0g",-0.9
"2817","6.22","5.39957264957","-4.57318666479","1.15191730632",-0.872664625997,"-4.14791657811E-14",5.39957264957,-4.57318666479,-1.18070243909844,0.6727402974918,"30cm","spin","0g",-0.9
"2818","6.24","5.27991452991","-4.3597728883","1.1344640138",-0.872664625997,"-1.68075430117E-14",5.27991452991,-4.3597728883,-1.21105265461862,0.6611939928375,"30cm","spin","0g",-0.9
"2819","6.26","5.60897435897","-4.57318666479","1.11701072128",-0.872664625997,"0",5.60897435897,-4.57318666479,-1.22649145335675,0.7041505539018,"30cm","spin","0g",-0.9
"2820","6.28","5.75854700855","-4.847575806","1.09955742876",-0.872664625997,"1.68075430117E-14",5.75854700855,-4.847575806,-1.18792304421985,0.7183547771025,"30cm","spin","0g",-0.9
"2821","6.3","5.42948717949","-4.54269898243","1.08210413624",-0.872664625997,"4.14791657811E-14",5.42948717949,-4.54269898243,-1.19521174537205,0.6781421074506,"30cm","spin","0g",-0.9
"2822","6.32","5.22008547009","-4.29879752358","1.06465084372",-0.872664625997,"6.67675791198E-14",5.22008547009,-4.29879752358,-1.21431294250462,0.6540488948061,"30cm","spin","0g",-0.9
"2823","6.34","5.4594017094","-4.54269898243","1.0471975512",-0.872664625997,"3.94745964311E-14",5.4594017094,-4.54269898243,-1.20179693405079,0.6826292869371,"30cm","spin","0g",-0.9
"2824","6.36","5.6688034188","-4.81708812364","1.02974425868",-0.872664625997,"-0.0336676167438",5.6688034188,-4.81708812364,-1.17681123394446,0.7058078691108,"30cm","spin","0g",-0.9
"2825","6.38","5.57905982906","-4.66464971186","1.01229096616",-0.872664625997,"-0.235673317206",5.57905982906,-4.66464971186,-1.19602975007428,0.6969194830032,"30cm","spin","0g",-0.9
"2826","6.4","5.57905982906","-4.51221130008","0.994837673637",-0.872664625997,"-1.14469896929",5.57905982906,-4.51221130008,-1.23643585329461,0.7014926353566,"30cm","spin","0g",-0.9
"2827","6.42","5.4594017094","-4.54269898243","0.977384381117",-0.896905310053,"-2.96275027345",5.4594017094,-4.54269898243,-1.20179693405079,0.6826292869371,"30cm","spin","0g",-0.9
"2828","6.44","5.63888888889","-4.847575806","0.959931088597",-0.969627362219,"-5.0838101283",5.63888888889,-4.847575806,-1.1632389290149,0.7004060591535,"30cm","spin","0g",-1
"2829","6.46","5.6688034188","-4.66464971186","0.942477796077",-1.18779351872,"-3.06375312368",5.6688034188,-4.66464971186,-1.21526883452511,0.7103810214642,"30cm","spin","0g",-1.2
"2830","6.48","5.39957264957","-4.45123593536","0.907571211037",-1.18779351872,"3.03008550693",5.39957264957,-4.45123593536,-1.21305020178251,0.6763988193747,"30cm","spin","0g",-1.2
"2831","6.5","5.48931623932","-4.60367434715","0.890117918517",-0.969627362219,"4.8481368111",5.48931623932,-4.60367434715,-1.19237718078784,0.6852872054835,"30cm","spin","0g",-1
"2832","6.52","5.42948717949","-4.72562507657","0.872664625997",-0.896905310053,"1.81805130416",5.42948717949,-4.72562507657,-1.14894582018574,0.6726543246264,"30cm","spin","0g",-0.9
"2833","6.54","5.48931623932","-4.60367434715","0.855211333477",-0.896905310053,"-1.8517189209",5.48931623932,-4.60367434715,-1.19237718078784,0.6852872054835,"30cm","spin","0g",-0.9
"2834","6.56","5.75854700855","-4.72562507657","0.837758040957",-0.969627362219,"-5.0838101283",5.75854700855,-4.72562507657,-1.21857890019699,0.7220132989854,"30cm","spin","0g",-1
"2835","6.58","5.81837606838","-5.00001421778","0.820304748437",-1.18779351872,"-4.17478447622",5.81837606838,-5.00001421778,-1.16367190470977,0.7227559837236,"30cm","spin","0g",-1.2
"2836","6.6","5.69871794872","-4.847575806","0.785398163397",-1.21203420277,"0.0673352334875",5.69871794872,-4.847575806,-1.17558098661738,0.709380418128,"30cm","spin","0g",-1.2
"2837","6.62","5.63888888889","-4.60367434715","0.767944870878",-1.06659009844,"-0.235673317206",5.63888888889,-4.60367434715,-1.2248670222256,0.707723102919,"30cm","spin","0g",-1.1
"2838","6.64","5.69871794872","-4.72562507657","0.750491578358",-1.21203420277,"-1.24570181952",5.69871794872,-4.72562507657,-1.20591834019475,0.7130389400109,"30cm","spin","0g",-1.2
"2839","6.66","5.75854700855","-4.96952653543","0.715584993318",-1.21203420277,"1.21203420277",5.75854700855,-4.96952653543,-1.15877175974305,0.7146962552196,"30cm","spin","0g",-1.2
"2840","6.68","5.75854700855","-4.847575806","0.698131700798",-1.06659009844,"1.6961740654E-14",5.75854700855,-4.847575806,-1.18792304421985,0.7183547771025,"30cm","spin","0g",-1.1
"2841","6.7","5.6688034188","-4.60367434715","0.680678408278",-1.21203420277,"-1.21203420277",5.6688034188,-4.60367434715,-1.23136499051228,0.7122102824055,"30cm","spin","0g",-1.2
"2842","6.72","5.54914529915","-4.66464971186","0.645771823238",-1.21203420277,"1.24570181952",5.54914529915,-4.66464971186,-1.18961672192472,0.6924323035167,"30cm","spin","0g",-1.2
"2843","6.74","5.48931623932","-4.75611275893","0.628318530718",-1.06659009844,"0.235673317206",5.48931623932,-4.75611275893,-1.1541602391603,0.6807140531301,"30cm","spin","0g",-1.1
"2844","6.76","5.51923076923","-4.60367434715","0.610865238198",-1.21203420277,"-0.101002850231",5.51923076923,-4.60367434715,-1.19887514907452,0.68977438497,"30cm","spin","0g",-1.2
"2845","6.78","5.69871794872","-4.66464971186","0.575958653158",-1.18779351872,"3.97277877576",5.69871794872,-4.66464971186,-1.22168186267682,0.7148682009522,"30cm","spin","0g",-1.2
"2846","6.8","5.75854700855","-4.90855117071","0.558505360638",-0.969627362219,"4.17478447622",5.75854700855,-4.90855117071,-1.17316633936956,0.7165255161612,"30cm","spin","0g",-1
